Id,Name,CreatedDate,IsDeleted,LastModifiedDate,AQB__Gift__c,AQB__Account__c,AQB__Amount__c,AQB__Balance__c,AQB__Batch__c,AQB__ConditionalPledge__c,AQB__Date__c,AQB__Method__c,AQB__PledgeStipulation__c,AQB__PledgePayment__c,AQB__Type__c
a2EVa00000006zEMAQ,014027310,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDBzIAO,001Va000002edueIAA,20,0,,false,1990-08-11,Check,,false,Payment
a2EVa00000006zFMAQ,014027311,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC0IAO,001Va000002edufIAA,20,0,,false,1990-07-04,Check,,false,Payment
a2EVa00000006zGMAQ,014027312,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC2IAO,001Va000002edugIAA,20,0,,false,1991-01-16,Check,,false,Payment
a2EVa00000006zHMAQ,014027313,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC3IAO,001Va000002eduhIAA,20,0,,false,1995-02-15,Check,,false,Payment
a2EVa00000006zIMAQ,014027314,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC4IAO,001Va000002eduhIAA,25,0,,false,1993-05-19,Check,,false,Payment
a2EVa00000006zJMAQ,014027315,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC5IAO,001Va000002eduhIAA,25,0,,false,1992-06-01,Check,,false,Payment
a2EVa00000006zKMAQ,014027316,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC6IAO,001Va000002eduhIAA,30,0,,false,1991-01-15,Check,,false,Payment
a2EVa00000006zLMAQ,014027317,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC7IAO,001Va000002eduhIAA,25,0,,false,1990-07-01,Check,,false,Payment
a2EVa00000006zMMAQ,014027318,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC8IAO,001Va000002eduiIAA,15,0,,false,1998-04-17,Check,,false,Payment
a2EVa00000006zNMAQ,014027319,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDC9IAO,001Va000002eduiIAA,15,0,,false,1998-01-15,Check,,false,Payment
a2EVa00000006zOMAQ,014027320,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCAIA4,001Va000002eduiIAA,10,0,,false,1997-04-07,Check,,false,Payment
a2EVa00000006zPMAQ,014027321,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCBIA4,001Va000002eduiIAA,10,0,,false,1995-04-07,Check,,false,Payment
a2EVa00000006zQMAQ,014027322,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCCIA4,001Va000002eduiIAA,10,0,,false,1994-10-21,Check,,false,Payment
a2EVa00000006zRMAQ,014027323,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCDIA4,001Va000002eduiIAA,10,0,,false,1994-07-19,Check,,false,Payment
a2EVa00000006zSMAQ,014027324,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCEIA4,001Va000002eduiIAA,10,0,,false,1993-11-08,Check,,false,Payment
a2EVa00000006zTMAQ,014027325,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCFIA4,001Va000002eduiIAA,10,0,,false,1992-12-08,Check,,false,Payment
a2EVa00000006zUMAQ,014027326,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCGIA4,001Va000002eduiIAA,10,0,,false,1992-06-04,Check,,false,Payment
a2EVa00000006zVMAQ,014027327,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCHIA4,001Va000002eduiIAA,15,0,,false,1991-01-08,Check,,false,Payment
a2EVa00000006zWMAQ,014027328,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCIIA4,001Va000002eduiIAA,10,0,,false,1990-08-04,Check,,false,Payment
a2EVa00000006zXMAQ,014027329,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCKIA4,001Va000002edujIAA,10,0,,false,2001-04-02,Check,,false,Payment
a2EVa00000006zYMAQ,014027330,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCLIA4,001Va000002edujIAA,15,0,,false,2000-12-26,Check,,false,Payment
a2EVa00000006zZMAQ,014027331,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCMIA4,001Va000002edujIAA,15,0,,false,2000-10-04,Check,,false,Payment
a2EVa00000006zaMAA,014027332,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCNIA4,001Va000002edujIAA,10,0,,false,2000-09-27,Check,,false,Payment
a2EVa00000006zbMAA,014027333,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCOIA4,001Va000002edujIAA,10,0,,false,2000-06-16,Check,,false,Payment
a2EVa00000006zcMAA,014027334,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCPIA4,001Va000002edujIAA,15,0,,false,1999-10-14,Check,,false,Payment
a2EVa00000006zdMAA,014027335,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCQIA4,001Va000002edujIAA,15,0,,false,1999-10-04,Check,,false,Payment
a2EVa00000006zeMAA,014027336,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCRIA4,001Va000002edujIAA,15,0,,false,1998-10-05,Check,,false,Payment
a2EVa00000006zfMAA,014027337,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCSIA4,001Va000002edujIAA,15,0,,false,1991-06-07,Check,,false,Payment
a2EVa00000006zgMAA,014027338,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCTIA4,001Va000002edujIAA,10,0,,false,1991-01-12,Check,,false,Payment
a2EVa00000006zhMAA,014027339,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCUIA4,001Va000002edujIAA,10,0,,false,1990-12-27,Check,,false,Payment
a2EVa00000006ziMAA,014027340,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCVIA4,001Va000002edujIAA,10,0,,false,1990-07-09,Check,,false,Payment
a2EVa00000006zjMAA,014027341,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCWIA4,001Va000002edujIAA,15,0,,false,1988-10-31,Check,,false,Payment
a2EVa00000006zkMAA,014027342,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCXIA4,001Va000002edukIAA,5,0,,false,1993-03-19,Check,,false,Payment
a2EVa00000006zlMAA,014027343,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCYIA4,001Va000002edukIAA,5,0,,false,1992-01-09,Check,,false,Payment
a2EVa00000006zmMAA,014027344,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCZIA4,001Va000002edukIAA,35,0,,false,1990-07-15,Check,,false,Payment
a2EVa00000006znMAA,014027345,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCaIAO,001Va000002edulIAA,10,0,,false,1991-07-24,Check,,false,Payment
a2EVa00000006zoMAA,014027346,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCbIAO,001Va000002edulIAA,50,0,,false,1990-07-04,Check,,false,Payment
a2EVa00000006zpMAA,014027347,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCcIAO,001Va000002edumIAA,10,0,,false,1991-01-12,Check,,false,Payment
a2EVa00000006zqMAA,014027348,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCdIAO,001Va000002edumIAA,10,0,,false,1990-12-27,Check,,false,Payment
a2EVa00000006zrMAA,014027349,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCeIAO,001Va000002edumIAA,10,0,,false,1990-07-08,Check,,false,Payment
a2EVa00000006zsMAA,014027350,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCfIAO,001Va000002eduUIAQ,20,0,,false,2000-04-06,Check,,false,Payment
a2EVa00000006ztMAA,014027351,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCgIAO,001Va000002eduUIAQ,20,0,,false,1998-04-06,Check,,false,Payment
a2EVa00000006zuMAA,014027352,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDChIAO,001Va000002eduUIAQ,20,0,,false,1995-12-13,Check,,false,Payment
a2EVa00000006zvMAA,014027353,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCiIAO,001Va000002eduUIAQ,10,0,,false,1993-10-25,Check,,false,Payment
a2EVa00000006zwMAA,014027354,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCjIAO,001Va000002eduUIAQ,10,0,,false,1993-05-25,Check,,false,Payment
a2EVa00000006zxMAA,014027355,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCkIAO,001Va000002eduUIAQ,15,0,,false,1990-06-01,Check,,false,Payment
a2EVa00000006zyMAA,014027356,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDClIAO,001Va000002eduVIAQ,15,0,,false,2000-01-31,Check,,false,Payment
a2EVa00000006zzMAA,014027357,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCmIAO,001Va000002eduVIAQ,15,0,,false,1992-12-07,Check,,false,Payment
a2EVa0000000700MAA,014027358,2024-01-20T02:56:10.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JDCnIAO,001Va000002eduVIAQ,15,0,,false,1990-08-11,Check,,false,Payment
a2EVa0000000NizMAE,014027359,2024-02-22T20:06:40.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000Udn7IAC,001Va000003ZRZtIAO,200,0,a0lVa0000001Fg9IAE,false,2024-02-22,Check,,false,Payment
a2EVa0000000Nj0MAE,014027360,2024-02-22T20:06:40.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000Udn8IAC,001Va000003ZRZtIAO,300,0,a0lVa0000001Fg9IAE,false,2024-02-22,Check,,false,Payment
a2EVa0000000NkbMAE,014027361,2024-02-22T20:43:12.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000Udn8IAC,001Va000003ZRZtIAO,300,0,a0lVa0000001opBIAQ,false,2024-02-22,Check,,false,Payment
a2EVa0000000NkcMAE,014027362,2024-02-22T20:43:15.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000Udn7IAC,001Va000003ZRZtIAO,-200,0,a0lVa0000001opBIAQ,false,2024-02-22,Check,,false,Payment
a2EVa0000000NkdMAE,014027363,2024-02-22T20:43:15.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000Udn8IAC,001Va000003ZRZtIAO,-300,0,a0lVa0000001opBIAQ,false,2024-02-22,Check,,false,Payment
a2EVa0000000NmDMAU,014027364,2024-02-23T02:29:31.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,0,a0lVa0000001pRtIAI,true,2024-02-22,Pledge,Conditional,false,Pledge
a2EVa0000000NmEMAU,014027365,2024-02-23T02:29:31.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,0,a0lVa0000001pRtIAI,true,2024-02-22,Pledge,Conditional,false,Pledge
a2EVa0000000NmFMAU,014027366,2024-02-23T02:29:31.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,2000,a0lVa0000001pRtIAI,true,2024-02-22,Pledge,Conditional,false,Pledge
a2EVa0000000NmGMAU,014027367,2024-02-23T02:29:31.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,2000,a0lVa0000001pRtIAI,true,2024-02-22,Pledge,Conditional,false,Pledge
a2EVa0000000NmHMAU,014027368,2024-02-23T02:29:31.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,2000,a0lVa0000001pRtIAI,true,2024-02-22,Pledge,Conditional,false,Pledge
a2EVa0000000NnpMAE,014027369,2024-02-23T02:31:48.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,2000,0,a0lVa0000001pTVIAY,true,2024-02-22,Check,Conditional,true,Payment
a2EVa0000000NnqMAE,014027370,2024-02-23T02:31:49.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeEXIA0,001Va000003ZRZtIAO,1000,0,a0lVa0000001pTVIAY,false,2024-02-22,Check,,false,Payment
a2EVa0000000NnrMAE,014027371,2024-02-23T02:31:50.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UeCvIAK,001Va000003ZRZtIAO,-2000,0,a0lVa0000001pTVIAY,true,2024-02-22,Pledge,Conditional,true,Pledge
a2EVa0000000PrFMAU,014027372,2024-02-23T20:05:45.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,0,a0lVa0000001rgbIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PrGMAU,014027373,2024-02-23T20:05:45.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,2000,a0lVa0000001rgbIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PrHMAU,014027374,2024-02-23T20:05:45.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,2000,a0lVa0000001rgbIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PrIMAU,014027375,2024-02-23T20:05:45.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,2000,a0lVa0000001rgbIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PrJMAU,014027376,2024-02-23T20:05:45.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,2000,a0lVa0000001rgbIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PsrMAE,014027377,2024-02-23T20:09:30.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,2000,0,a0lVa0000001riDIAQ,false,2024-02-23,Check,Unconditional,true,Payment
a2EVa0000000PssMAE,014027378,2024-02-23T20:09:32.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,-2000,0,a0lVa0000001riDIAQ,false,2024-02-23,Pledge,Unconditional,true,Pledge
a2EVa0000000PuTMAU,014027379,2024-02-23T20:15:56.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,-2000,-2000,a0lVa0000001rjpIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PuUMAU,014027380,2024-02-23T20:15:56.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,-2000,-2000,a0lVa0000001rjpIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PuVMAU,014027381,2024-02-23T20:15:56.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,-2000,-2000,a0lVa0000001rjpIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000PuWMAU,014027382,2024-02-23T20:15:56.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UfVZIA0,001Va000003Ip3yIAC,-2000,-2000,a0lVa0000001rjpIAA,false,2024-02-23,Pledge,Unconditional,false,Pledge
a2EVa0000000RwHMAU,014027385,2024-02-25T00:37:08.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JCyqIAG,001Va000002eYYXIA2,20,0,,false,,Check,,false,
a2EVa0000000RxtMAE,014027386,2024-02-25T03:04:53.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,,false,,Check,,false,
a2EVa0000000TrdMAE,014027387,2024-02-25T15:33:09.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JCrtIAG,001Va000002ebxNIAQ,1000,0,,false,,Check,Unconditional,false,
a2EVa0000000TtFMAU,014027388,2024-02-25T15:36:22.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JCrtIAG,001Va000002ebxNIAQ,1000,0,,false,,Check,,false,
a2EVa0000000TurMAE,014027389,2024-02-25T15:39:14.000+0000,false,2024-07-16T13:02:45.000+0000,a16Va000000JCrtIAG,001Va000002ebxNIAQ,1000,0,,false,,Check,,false,
a2EVa0000000TwTMAU,014027390,2024-02-25T15:50:08.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UgD9IAK,001Va000003ZRZtIAO,250,0,a0lVa0000001tSHIAY,false,2024-02-25,Soft Credit,,false,Soft Credit
a2EVa0000000TwUMAU,014027391,2024-02-25T15:50:08.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UgD7IAK,001Va000003ZRZtIAO,100,0,a0lVa0000001tSHIAY,false,2024-02-25,Check,,false,Payment
a2EVa0000000TwVMAU,014027392,2024-02-25T15:50:08.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UgD8IAK,001Va000003ZRZtIAO,150,0,a0lVa0000001tSHIAY,false,2024-02-25,Check,,false,Payment
a2EVa0000000WKrMAM,014027393,2024-02-26T20:50:52.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UhynIAC,001Va000003Ip3yIAC,2000,0,a0lVa0000001vM1IAI,false,2024-02-26,Check,,false,Payment
a2EVa0000000WKsMAM,014027394,2024-02-26T20:50:52.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UhyoIAC,001Va000003jsXIIAY,3000,0,a0lVa0000001vM1IAI,false,2024-02-26,Credit Card,,false,Payment
a2EVa0000000WKtMAM,014027395,2024-02-26T20:50:55.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UhypIAC,001Va000002eYYXIA2,2000,0,a0lVa0000001vM1IAI,false,2024-02-26,Soft Credit,,false,Soft Credit
a2EVa0000000dm9MAA,014027396,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001Fg9IAE,false,,Check,,false,Payment
a2EVa0000000dmAMAQ,014027397,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001Fg9IAE,false,,Check,,false,
a2EVa0000000dmBMAQ,014027398,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,false,,Check,,false,Grant Payment
a2EVa0000000dmCMAQ,014027399,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,false,,Cash,,false,Grant Payment
a2EVa0000000dmDMAQ,014027400,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,ACH,Conditional,true,Payment
a2EVa0000000dmEMAQ,014027401,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,Credit Card,Conditional,true,Payment
a2EVa0000000dmFMAQ,014027402,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,Cash,Conditional,true,Payment
a2EVa0000000dmGMAQ,014027403,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,Credit Card,Conditional,false,Payment
a2EVa0000000dmHMAQ,014027404,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,Cash,Conditional,false,Payment
a2EVa0000000dmIMAQ,014027405,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,true,,PayPal,Conditional,true,Payment
a2EVa0000000dmJMAQ,014027406,2024-02-28T15:30:04.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000JCrtIAG,001Va000002eTIJIA2,1000,0,a0lVa0000001rgbIAA,false,,PayPal,,false,Payment
a2EVa0000000g0rMAA,014027407,2024-02-29T17:57:57.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UkS1IAK,001Va000003jlynIAA,3000,0,a0lVa00000024kHIAQ,true,2024-02-29,Pledge,Conditional,false,Pledge
a2EVa0000000g0sMAA,014027408,2024-02-29T17:57:59.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UkS1IAK,001Va000003jlynIAA,3000,0,a0lVa00000024kHIAQ,true,2024-02-29,Check,Conditional,true,Payment
a2EVa0000000g0tMAA,014027409,2024-02-29T17:57:59.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UkS1IAK,001Va000003jlynIAA,-3000,0,a0lVa00000024kHIAQ,true,2024-02-29,Pledge,Conditional,true,Pledge
a2EVa0000000g2TMAQ,014027410,2024-02-29T18:20:46.000+0000,false,2024-07-21T22:47:10.000+0000,a16Va000000UkTdIAK,001Va000003jsXIIAY,1000,0,a0lVa00000024p7IAA,false,2024-02-29,Check,,false,Payment
